timestamp_us,point_idx,orig_vel_x,orig_vel_y,orig_acc_x,orig_acc_y,orig_body_vel_x,orig_body_vel_y,orig_body_acc_x,orig_body_acc_y,traj_vel_hori_limit,flight_lim_vel,manual_speed_limit,uav_vel_enu_x,uav_vel_enu_y,uav_vel_body_x,uav_vel_body_y,stick_roll,stick_pitch,stick_yaw,stick_throttle,lqr_body_vel_x,lqr_body_vel_y,lqr_body_vref_x,lqr_body_vref_y,lqr_body_err_x,lqr_body_err_y,lqr_vel_x,lqr_vel_y,lqr_acc_x,lqr_acc_y,lqr_body_target_acc_x,lqr_body_target_acc_y,lqr_body_cmd_acc_x,lqr_body_cmd_acc_y,lqr_ref_acc_x,lqr_ref_acc_y,lqr_ff_acc_x,lqr_ff_acc_y,lqr_swing_acc_x,lqr_swing_acc_y,lqr_int_before_x,lqr_int_before_y,lqr_int_preview_x,lqr_int_preview_y,lqr_integral_x,lqr_integral_y,lqr_aw_gain_x,lqr_aw_gain_y,lqr_aw_delta_x,lqr_aw_delta_y,lqr_aw_correction_x,lqr_aw_correction_y,lqr_aw_u_preview_x,lqr_aw_u_preview_y,lqr_aw_u_sat_x,lqr_aw_u_sat_y,gyro_angle_x,gyro_angle_y,gyro_rate_x,gyro_rate_y,rope,payload_mass,drone_mass,yaw
1779187179083624,0,0,10.1799,0,1.97549,3.8616190815523467e-16,10.1799,7.493776834169142e-17,1.97549,13.5,13.5,13.5,-2.4743293298865227e-16,10.275182863222774,1.4234341266366984e-16,10.275182863222774,0,0,0,0,1.4801121691977956e-16,10.283666334983371,3.8616190815523467e-16,10.1799,-2.381506912354551e-16,0.10376633498337107,-2.4208693873488573e-16,10.283666334983371,1.113094842818937e-15,0.9680144856856457,8.446069436420913e-16,0.892050272722589,1.149815274347172e-15,0.9680144856856457,0.0,1.97549,-5.600018688379433e-18,1.8300470268507287,5.600018688379433e-18,0.1457636200493234,-7.873350005236758e-17,0.6002479796167757,-8.234538394724146e-17,0.6025955021433974,-8.234538394724146e-17,0.6025955021433974,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,8.446069436420913e-16,0.892050272722589,8.446069436420913e-16,0.892050272722589,-0.48955741209940334,-1.8724761598545905e-18,-3.489068152454181,6.124342774216081e-16,15.0,150.0,120.0,2.173444488257593e-15
1779187179083624,1,0,10.1925,0,1.97549,3.8663987356184536e-16,10.1925,7.493776834169142e-17,1.97549,13.5,13.5,13.5,-2.2801593335226797e-16,10.287985553717057,1.6224606651972164e-16,10.287985553717057,0,0,0,0,1.6932571962489944e-16,10.304908475182588,3.8663987356184536e-16,10.1925,-2.1731415393694593e-16,0.1124084751825869,-2.2157823032957533e-16,10.304908475182588,1.0289289449301885e-15,0.9501098636056438,8.446069436420913e-16,0.892050272722589,1.064970186778052e-15,0.9501098636056438,0.0,1.97549,-5.600018688379433e-18,1.8300470268507287,5.600018688379433e-18,0.1457636200493234,-7.873350005236758e-17,0.6002479796167757,-8.234538394724146e-17,0.6025955021433974,-8.234538394724146e-17,0.6025955021433974,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,8.446069436420913e-16,0.892050272722589,8.446069436420913e-16,0.892050272722589,-0.5595691327746135,9.611511133306531e-18,-3.511743542023518,5.34400748735584e-16,15.0,150.0,120.0,2.173444488257593e-15
1779187179083624,2,0,10.205,0,1.97549,3.8711404559221307e-16,10.205,7.493776834169142e-17,1.97549,13.5,13.5,13.5,-2.0632442095791085e-16,10.300800028921033,1.8442368017212405e-16,10.300800028921033,0,0,0,0,1.891060811907118e-16,10.326053092220292,3.8711404559221307e-16,10.205,-1.9800796440150127e-16,0.1210530922202917,-2.0259996364313223e-16,10.326053092220292,9.507531528975413e-16,0.9314132555434937,8.446069436420913e-16,0.892050272722589,9.860851620569391e-16,0.9314132555434937,0.0,1.97549,-5.600018688379433e-18,1.8300470268507287,5.600018688379433e-18,0.1457636200493234,-7.873350005236758e-17,0.6002479796167757,-8.234538394724146e-17,0.6025955021433974,-8.234538394724146e-17,0.6025955021433974,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,8.446069436420913e-16,0.892050272722589,8.446069436420913e-16,0.892050272722589,-0.6300131838884637,1.944555351981708e-17,-3.532321582541673,4.476832105448886e-16,15.0,150.0,120.0,2.173444488257593e-15
1779187179083624,3,0,10.2174,0,1.97549,3.8758442424633784e-16,10.2174,7.493776834169142e-17,1.97549,13.5,13.5,13.5,-1.8271644554602675e-16,10.313653929188039,2.085192523830282e-16,10.313653929188039,0,0,0,0,2.0745681478052551e-16,10.347076126331086,3.8758442424633784e-16,10.2174,-1.8012760946581233e-16,0.12967612633108594,-1.8504671283482293e-16,10.347076126331086,8.781596334375715e-16,0.912028088197012,8.446069436420913e-16,0.892050272722589,9.127562902641934e-16,0.912028088197012,0.0,1.97549,-5.600018688379433e-18,1.8300470268507287,5.600018688379433e-18,0.1457636200493234,-7.873350005236758e-17,0.6002479796167757,-8.234538394724146e-17,0.6025955021433974,-8.234538394724146e-17,0.6025955021433974,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,8.446069436420913e-16,0.892050272722589,8.446069436420913e-16,0.892050272722589,-0.7008486604530627,2.7470349265765717e-17,-3.550897294784828,3.5371798373217054e-16,15.0,150.0,120.0,2.173444488257593e-15
1779187179083624,4,0,10.2297,0,1.97549,3.880510095242197e-16,10.2297,7.493776834169142e-17,1.97549,13.5,13.5,13.5,-1.5765961198068035e-16,10.326560470244981,2.340656796106142e-16,10.326560470244981,0,0,0,0,2.244753783175104e-16,10.367955470037732,3.880510095242197e-16,10.2297,-1.6357563120670927e-16,0.1382554700377323,-1.6882018136168813e-16,10.367955470037732,8.107681205215349e-16,0.892050272722589,8.446069436420913e-16,0.892050272722589,8.446069436420913e-16,0.892050272722589,0.0,1.97549,-5.600018688379433e-18,1.8300470268507287,5.600018688379433e-18,0.1457636200493234,-7.873350005236758e-17,0.6002479796167757,-8.234538394724146e-17,0.6025955021433974,-8.234538394724146e-17,0.6025955021433974,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,8.446069436420913e-16,0.892050272722589,8.446069436420913e-16,0.892050272722589,-0.7720360140982178,3.355836859124702e-17,-3.567511909378865,2.5437780321074795e-16,15.0,150.0,120.0,2.173444488257593e-15
1779187179183624,0,0,10.2544,0,1.97549,3.4865129713059016e-16,10.2544,6.716698694887165e-17,1.97549,13.5,13.5,13.5,-1.317075606193939e-16,10.339525007104156,2.1983800084115354e-16,10.339525007104156,0,0,0,0,2.0850325711101776e-16,10.351571368108477,3.4865129713059016e-16,10.2544,-1.401480400195724e-16,0.09717136810847649,-1.4345188261738157e-16,10.351571368108477,7.085980777350323e-16,1.0771231414693032,5.428881915704916e-16,0.9454832087219122,7.452204428117456e-16,1.0771231414693032,0.0,1.97549,-9.655647418270596e-18,1.7537204376876043,9.655647418270596e-18,0.22248559436114743,-9.309207951024427e-17,0.6098729878283249,-9.515195947913072e-17,0.6122971638876381,-9.515195947913072e-17,0.6122971638876381,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,5.428881915704916e-16,0.9454832087219122,5.428881915704916e-16,0.9454832087219122,-0.8435361120854393,3.7624103873090777e-17,-3.5821774083172113,1.5184391049277972e-16,15.0,150.0,120.0,1.9480659860493487e-15
1779187179183624,1,0,10.2666,0,1.97549,3.490660991497227e-16,10.2666,6.716698694887165e-17,1.97549,13.5,13.5,13.5,-1.0541490711944246e-16,10.352570488347622,2.465742028624448e-16,10.352570488347622,0,0,0,0,2.224505558943938e-16,10.37619593318378,3.490660991497227e-16,10.2666,-1.2661554325532888e-16,0.10959593318377969,-1.3034182312199708e-16,10.37619593318378,6.533713378992729e-16,1.0431715922626505,5.428881915704916e-16,0.9454832087219122,6.888393446838879e-16,1.0431715922626505,0.0,1.97549,-9.655647418270596e-18,1.7537204376876043,9.655647418270596e-18,0.22248559436114743,-9.309207951024427e-17,0.6098729878283249,-9.515195947913072e-17,0.6122971638876381,-9.515195947913072e-17,0.6122971638876381,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,5.428881915704916e-16,0.9454832087219122,5.428881915704916e-16,0.9454832087219122,-0.9153107240138222,3.962523160335039e-17,-3.5949839385570717,4.828212166465664e-17,15.0,150.0,120.0,1.9480659860493487e-15
1779187179183624,2,0,10.2789,0,1.97549,3.494843011854056e-16,10.2789,6.716698694887165e-17,1.97549,13.5,13.5,13.5,-7.93062200483763e-17,10.36572402514137,2.731301123614439e-16,10.36572402514137,0,0,0,0,2.3536365641716507e-16,10.40044651270914,3.494843011854056e-16,10.2789,-1.141206447682405e-16,0.12154651270913952,-1.1825324631662375e-16,10.40044651270914,6.02166477382866e-16,1.0104293804107833,5.428881915704916e-16,0.9454832087219122,6.36521243545594e-16,1.0104293804107833,0.0,1.97549,-9.655647418270596e-18,1.7537204376876043,9.655647418270596e-18,0.22248559436114743,-9.309207951024427e-17,0.6098729878283249,-9.515195947913072e-17,0.6122971638876381,-9.515195947913072e-17,0.6122971638876381,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,5.428881915704916e-16,0.9454832087219122,5.428881915704916e-16,0.9454832087219122,-0.9873237685065518,3.956230901111389e-17,-3.606032436566795,-5.42713106318969e-17,15.0,150.0,120.0,1.9480659860493487e-15
1779187179183624,3,0,10.291,0,1.97549,3.498957031879879e-16,10.291,6.716698694887165e-17,1.97549,13.5,13.5,13.5,-5.376669355372963e-17,10.378996897498606,2.9912091871293246e-16,10.378996897498606,0,0,0,0,2.473131067462479e-16,10.424308802965664,3.498957031879879e-16,10.291,-1.0258259644174e-16,0.13330880296566328,-1.0711511780553554e-16,10.424308802965664,5.547086560283277e-16,0.9775569850326717,5.428881915704916e-16,0.9454832087219122,5.879457553077306e-16,0.9775569850326717,0.0,1.97549,-9.655647418270596e-18,1.7537204376876043,9.655647418270596e-18,0.22248559436114743,-9.309207951024427e-17,0.6098729878283249,-9.515195947913072e-17,0.6122971638876381,-9.515195947913072e-17,0.6122971638876381,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,5.428881915704916e-16,0.9454832087219122,5.428881915704916e-16,0.9454832087219122,-1.0595405608630712,3.7471399063230056e-17,-3.6153590808062366,-1.5430870166180339e-16,15.0,150.0,120.0,1.9480659860493487e-15
1779187179183624,4,0,10.3031,0,1.97549,3.5030710519057025e-16,10.3031,6.716698694887165e-17,1.97549,13.5,13.5,13.5,-2.898592578273102e-17,10.392382653162732,3.2435680439188965e-16,10.392382653162732,0,0,0,0,2.5836528688550236e-16,10.447787203535896,3.5030710519057025e-16,10.3031,-9.19418183050679e-17,0.14468720353589504,-9.686120717140693e-17,10.447787203535896,5.1074160599395e-16,0.9454832087219122,5.428881915704916e-16,0.9454832087219122,5.428881915704916e-16,0.9454832087219122,0.0,1.97549,-9.655647418270596e-18,1.7537204376876043,9.655647418270596e-18,0.22248559436114743,-9.309207951024427e-17,0.6098729878283249,-9.515195947913072e-17,0.6122971638876381,-9.515195947913072e-17,0.6122971638876381,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,5.428881915704916e-16,0.9454832087219122,5.428881915704916e-16,0.9454832087219122,-1.1319264756943508,3.341189641410665e-17,-3.6229349335807046,-2.5107967236047983e-16,15.0,150.0,120.0,1.9480659860493487e-15
1779187179283624,0,0,10.3272,0,1.97549,3.570336522987331e-16,10.3272,6.829696430587423e-17,1.97549,13.5,13.5,13.5,-4.993693843593437e-18,10.40586350959834,3.5475952621160146e-16,10.40586350959834,0,0,0,0,3.3497919448119963e-16,10.42030373396758,3.570336522987331e-16,10.3272,-2.2054457817533494e-17,0.09310373396758109,-2.5273255379418154e-17,10.42030373396758,1.8769532786881363e-16,1.1454832087219122,1.6260524282375898e-16,0.992821120337916,2.2729716124638513e-16,1.1454832087219122,0.0,1.97549,-2.2992510555060384e-18,1.6767284102227236,2.2992510555060384e-18,0.3000071964208379,-9.68092184335473e-17,0.6194145472574967,-9.704688531627231e-17,0.6219598335012541,-9.704688531627231e-17,0.6219598335012541,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,1.6260524282375898e-16,0.992821120337916,1.6260524282375898e-16,0.992821120337916,-1.2044458303530976,2.7451052068342132e-17,-3.6286963746942695,-3.444329027080326e-16,15.0,150.0,120.0,1.980839087154186e-15
1779187179283624,1,0,10.3392,0,1.97549,3.574485182670096e-16,10.3392,6.829696430587423e-17,1.97549,13.5,13.5,13.5,1.8214882904460844e-17,10.419444941125839,3.784376424380921e-16,10.419444941125839,0,0,0,0,3.392698316404775e-16,10.448218456789396,3.574485182670096e-16,10.3392,-1.8178686626532107e-17,0.10901845678939637,-2.194769059619377e-17,10.448218456789396,1.6999712474154084e-16,1.1304556788850837,1.6260524282375898e-16,0.992821120337916,2.090794238927324e-16,1.1304556788850837,0.0,1.97549,-2.2992510555060384e-18,1.6767284102227236,2.2992510555060384e-18,0.3000071964208379,-9.68092184335473e-17,0.6194145472574967,-9.704688531627231e-17,0.6219598335012541,-9.704688531627231e-17,0.6219598335012541,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,1.6260524282375898e-16,0.992821120337916,1.6260524282375898e-16,0.992821120337916,-1.277062394742468,1.9657543459711793e-17,-3.6326675195898592,-4.3434376270351303e-16,15.0,150.0,120.0,1.980839087154186e-15
1779187179283624,2,0,10.3511,0,1.97549,3.578599270188838e-16,10.3511,6.829696430587423e-17,1.97549,13.5,13.5,13.5,4.06268998442872e-17,10.433141935707392,4.0132319412121457e-16,10.433141935707392,0,0,0,0,3.4320022762027776e-16,10.47546432457322,3.578599270188838e-16,10.3511,-1.4659699398606052e-17,0.12436432457321978,-1.895924322636592e-17,10.47546432457322,1.5484416254752868e-16,1.082947526777878,1.6260524282375898e-16,0.992821120337916,1.922840020716384e-16,1.082947526777878,0.0,1.97549,-2.2992510555060384e-18,1.6767284102227236,2.2992510555060384e-18,0.3000071964208379,-9.68092184335473e-17,0.6194145472574967,-9.704688531627231e-17,0.6219598335012541,-9.704688531627231e-17,0.6219598335012541,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,1.6260524282375898e-16,0.992821120337916,1.6260524282375898e-16,0.992821120337916,-1.3497410192820711,1.0100896690455091e-17,-3.634909003906955,-5.20723171445681e-16,15.0,150.0,120.0,1.980839087154186e-15
1779187179283624,3,0,10.363,0,1.97549,3.5827133577075794e-16,10.363,6.829696430587423e-17,1.97549,13.5,13.5,13.5,6.22323823504297e-17,10.446955571047384,4.234062438940858e-16,10.446955571047384,0,0,0,0,3.4679594316997915e-16,10.50206431218787,3.5827133577075794e-16,10.363,-1.1475392600778788e-17,0.13906431218786963,-1.6283146811488972e-17,10.50206431218787,1.4096871058057023e-16,1.0372391836023278,1.6260524282375898e-16,0.992821120337916,1.7682831376719346e-16,1.0372391836023278,0.0,1.97549,-2.2992510555060384e-18,1.6767284102227236,2.2992510555060384e-18,0.3000071964208379,-9.68092184335473e-17,0.6194145472574967,-9.704688531627231e-17,0.6219598335012541,-9.704688531627231e-17,0.6219598335012541,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,1.6260524282375898e-16,0.992821120337916,1.6260524282375898e-16,0.992821120337916,-1.4224472658123926,-1.1472761257504232e-18,-3.6354241247865615,-6.034939890706465e-16,15.0,150.0,120.0,1.980839087154186e-15
1779187179283624,4,0,10.3748,0,1.97549,3.5867928730622985e-16,10.3748,6.829696430587423e-17,1.97549,13.5,13.5,13.5,8.304731627474086e-17,10.460867544843174,4.447021448583492e-16,10.460867544843174,0,0,0,0,3.5008051647557834e-16,10.52803143763989,3.5867928730622985e-16,10.3748,-8.598770830651508e-18,0.15323143763988867,-1.3896313226223882e-17,10.52803143763989,1.2828126820589875e-16,0.992821120337916,1.6260524282375898e-16,0.992821120337916,1.6260524282375898e-16,0.992821120337916,0.0,1.97549,-2.2992510555060384e-18,1.6767284102227236,2.2992510555060384e-18,0.3000071964208379,-9.68092184335473e-17,0.6194145472574967,-9.704688531627231e-17,0.6219598335012541,-9.704688531627231e-17,0.6219598335012541,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,1.6260524282375898e-16,0.992821120337916,1.6260524282375898e-16,0.992821120337916,-1.4951460392274274,-1.4014954390583886e-17,-3.6341449807702797,-6.826757773178461e-16,15.0,150.0,120.0,1.980839087154186e-15
1779187179383624,0,0,10.3983,0,1.97549,3.789624107788614e-16,10.3983,7.199604289831346e-17,1.97549,13.5,13.5,13.5,1.030637825593077e-16,10.474845098671535,4.848158527176706e-16,10.474845098671535,0,0,0,0,4.593107808439349e-16,10.49128520158194,3.789624107788614e-16,10.3983,8.034837006507344e-17,0.09298520158193924,7.69595568784708e-17,10.49128520158194,-2.8798645280844375e-16,1.192821120337916,-1.7992854602673103e-16,1.0293251092123445,-2.4451450379839413e-16,1.192821120337916,0.0,1.97549,1.3988575264384225e-17,1.6000227359970953,-1.3988575264384225e-17,0.3773497310464468,-9.084617852914764e-17,0.6292191296067624,-8.953795870620813e-17,0.6319450256267348,-8.953795870620813e-17,0.6319450256267348,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,-1.7992854602673103e-16,1.0293251092123445,-1.7992854602673103e-16,1.0293251092123445,-1.5678003535451497,-2.843001327243877e-17,-3.6309638893487457,-7.582035479465448e-16,15.0,150.0,120.0,2.088124667660269e-15
1779187179383624,1,0,10.4101,0,1.97549,3.7939245765644624e-16,10.4101,7.199604289831346e-17,1.97549,13.5,13.5,13.5,1.2217384384975718e-16,10.488881664442143,5.044374717438544e-16,10.488881664442143,0,0,0,0,4.546278785423048e-16,10.522209773591252,3.7939245765644624e-16,10.4101,7.523542088585855e-17,0.11210977359125174,7.114961935368375e-17,10.522209773591252,-2.707326554033035e-16,1.2035989723754936,-1.7992854602673103e-16,1.0293251092123445,-2.2686791134106473e-16,1.2035989723754936,0.0,1.97549,1.3988575264384225e-17,1.6000227359970953,-1.3988575264384225e-17,0.3773497310464468,-9.084617852914764e-17,0.6292191296067624,-8.953795870620813e-17,0.6319450256267348,-8.953795870620813e-17,0.6319450256267348,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,-1.7992854602673103e-16,1.0293251092123445,-1.7992854602673103e-16,1.0293251092123445,-1.6403717802484432,-4.431566525952094e-17,-3.625862257377103,-8.296174761322309e-16,15.0,150.0,120.0,2.088124667660269e-15
1779187179383624,2,0,10.4218,0,1.97549,3.798188600689668e-16,10.4218,7.199604289831346e-17,1.97549,13.5,13.5,13.5,1.4019194763060708e-16,10.502986203621928,5.22969610527589e-16,10.502986203621928,0,0,0,0,4.502220471237024e-16,10.55220228525905,3.798188600689668e-16,10.4218,7.040318705473559e-17,0.1304022852590503,6.565072132544884e-17,10.55220228525905,-2.5192887031624683e-16,1.14308678457371,-1.7992854602673103e-16,1.0293251092123445,-2.1026947179807463e-16,1.14308678457371,0.0,1.97549,1.3988575264384225e-17,1.6000227359970953,-1.3988575264384225e-17,0.3773497310464468,-9.084617852914764e-17,0.6292191296067624,-8.953795870620813e-17,0.6319450256267348,-8.953795870620813e-17,0.6319450256267348,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,-1.7992854602673103e-16,1.0293251092123445,-1.7992854602673103e-16,1.0293251092123445,-1.7128223507460918,-6.158235248289734e-17,-3.6188841572544104,-8.9618883580908e-16,15.0,150.0,120.0,2.088124667660269e-15
1779187179383624,3,0,10.4334,0,1.97549,3.8024161801642315e-16,10.4334,7.199604289831346e-17,1.97549,13.5,13.5,13.5,1.5700647934433025e-16,10.517156808665877,5.403005849915357e-16,10.517156808665877,0,0,0,0,4.46075367110855e-16,10.58129480099862,3.8024161801642315e-16,10.4334,6.583374909443185e-17,0.1478948009986194,6.044377474015313e-17,10.58129480099862,-2.341881429006765e-16,1.0848868131428802,-1.7992854602673103e-16,1.0293251092123445,-1.9464982200872092e-16,1.0848868131428802,0.0,1.97549,1.3988575264384225e-17,1.6000227359970953,-1.3988575264384225e-17,0.3773497310464468,-9.084617852914764e-17,0.6292191296067624,-8.953795870620813e-17,0.6319450256267348,-8.953795870620813e-17,0.6319450256267348,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,-1.7992854602673103e-16,1.0293251092123445,-1.7992854602673103e-16,1.0293251092123445,-1.7851146465493346,-8.012791411330379e-17,-3.610028054080237,-9.574823192067807e-16,15.0,150.0,120.0,2.088124667660269e-15
1779187179383624,4,0,10.445,0,1.97549,3.806643759638794e-16,10.445,7.199604289831346e-17,1.97549,13.5,13.5,13.5,1.7260231998142044e-16,10.531370819805012,5.564144502988243e-16,10.531370819805012,0,0,0,0,4.421714515929929e-16,10.60952620898136,3.806643759638794e-16,10.445,6.150707562911349e-17,0.16452620898135883,5.551097542120618e-17,10.60952620898136,-2.1744194002982046e-16,1.0293251092123445,-1.7992854602673103e-16,1.0293251092123445,-1.7992854602673103e-16,1.0293251092123445,0.0,1.97549,1.3988575264384225e-17,1.6000227359970953,-1.3988575264384225e-17,0.3773497310464468,-9.084617852914764e-17,0.6292191296067624,-8.953795870620813e-17,0.6319450256267348,-8.953795870620813e-17,0.6319450256267348,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,-1.7992854602673103e-16,1.0293251092123445,-1.7992854602673103e-16,1.0293251092123445,-1.8572104498171829,-9.984587040739908e-17,-3.599216047924565,-1.0134195590149027e-15,15.0,150.0,120.0,2.088124667660269e-15
1779187179483624,0,0,10.4681,0,1.97549,4.1070683623860145e-16,10.4681,7.750663901959235e-17,1.97549,13.5,13.5,13.5,1.869697739845612e-16,10.545588522297107,6.007168052764626e-16,10.545588522297107,0,0,0,0,5.7246844313942915e-16,10.564054440790551,4.1070683623860145e-16,10.4681,1.617616069008277e-16,0.09595444079055149,1.5799691753025125e-16,10.564054440790551,-6.908872736740969e-16,1.2293251092123445,-4.652095014435181e-16,1.0560464361265112,-6.426557678312719e-16,1.2293251092123445,0.0,1.97549,3.69251565074452e-17,1.524629483287867,-3.69251565074452e-17,0.45345451824507665,-7.711342217663817e-17,0.6395865835915133,-7.461045123366663e-17,0.6425422154031922,-7.461045123366663e-17,0.6425422154031922,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,-4.652095014435181e-16,1.0560464361265112,-4.652095014435181e-16,1.0560464361265112,-1.9290693975476179,-1.206286079909011e-16,-3.5863253196426963,-1.0639514045017387e-15,15.0,150.0,120.0,2.247950280723581e-15
1779187179483624,1,0,10.4796,0,1.97549,4.1115802877752865e-16,10.4796,7.750663901959235e-17,1.97549,13.5,13.5,13.5,2.0011422498827416e-16,10.559798050247753,6.144187548013068e-16,10.559798050247753,0,0,0,0,5.600427264016819e-16,10.59772997195096,4.1115802877752865e-16,10.4796,1.4888469762415325e-16,0.11812997195096031,1.442499704965051e-16,10.59772997195096,-6.43303571067793e-16,1.2647191058502125,-4.652095014435181e-16,1.0560464361265112,-5.936834124244619e-16,1.2647191058502125,0.0,1.97549,3.69251565074452e-17,1.524629483287867,-3.69251565074452e-17,0.45345451824507665,-7.711342217663817e-17,0.6395865835915133,-7.461045123366663e-17,0.6425422154031922,-7.461045123366663e-17,0.6425422154031922,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,-4.652095014435181e-16,1.0560464361265112,-4.652095014435181e-16,1.0560464361265112,-2.0006493614507086,-1.4236784431760998e-16,-3.5713226054165377,-1.1090810331626805e-15,15.0,150.0,120.0,2.247950280723581e-15
1779187179483624,2,0,10.4911,0,1.97549,4.1160922131645585e-16,10.4911,7.750663901959235e-17,1.97549,13.5,13.5,13.5,2.120492316951264e-16,10.57400872376027,6.26911304974418e-16,10.57400872376027,0,0,0,0,5.484547016808369e-16,10.6302226656924,4.1160922131645585e-16,10.4911,1.3684548036438104e-16,0.13912266569240117,1.3138712308124403e-16,10.6302226656924,-5.946848262202943e-16,1.1920039688032542,-4.652095014435181e-16,1.0560464361265112,-5.479175829945856e-16,1.1920039688032542,0.0,1.97549,3.69251565074452e-17,1.524629483287867,-3.69251565074452e-17,0.45345451824507665,-7.711342217663817e-17,0.6395865835915133,-7.461045123366663e-17,0.6425422154031922,-7.461045123366663e-17,0.6425422154031922,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,-4.652095014435181e-16,1.0560464361265112,-4.652095014435181e-16,1.0560464361265112,-2.0719085877100136,-1.6495607378921508e-16,-3.55426068034503,-1.1488502199930624e-15,15.0,150.0,120.0,2.247950280723581e-15
1779187179483624,3,0,10.5025,0,1.97549,4.120564904420011e-16,10.5025,7.750663901959235e-17,1.97549,13.5,13.5,13.5,2.2278819687169176e-16,10.588221710902408,6.382079043904964e-16,10.588221710902408,0,0,0,0,5.376483833027415e-16,10.661581590583944,4.120564904420011e-16,10.5025,1.2559189286074036e-16,0.1590815905839449,1.1935046444751005e-16,10.661581590583944,-5.492006242524631e-16,1.1225023203416251,-4.652095014435181e-16,1.0560464361265112,-5.051602180031917e-16,1.1225023203416251,0.0,1.97549,3.69251565074452e-17,1.524629483287867,-3.69251565074452e-17,0.45345451824507665,-7.711342217663817e-17,0.6395865835915133,-7.461045123366663e-17,0.6425422154031922,-7.461045123366663e-17,0.6425422154031922,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,-4.652095014435181e-16,1.0560464361265112,-4.652095014435181e-16,1.0560464361265112,-2.142806191751592,-1.88286366321597e-16,-3.535156235494971,-1.1833032952045466e-15,15.0,150.0,120.0,2.247950280723581e-15
1779187179483624,4,0,10.5138,0,1.97549,4.1249983615416437e-16,10.5138,7.750663901959235e-17,1.97549,13.5,13.5,13.5,2.323513453151223e-16,10.602415877722196,6.483279486743946e-16,10.602415877722196,0,0,0,0,5.275715731264522e-16,10.691852847762757,4.1249983615416437e-16,10.5138,1.1507173697228785e-16,0.17805284776275698,1.0808598771617499e-16,10.691852847762757,-5.066425686383835e-16,1.0560464361265112,-4.652095014435181e-16,1.0560464361265112,-4.652095014435181e-16,1.0560464361265112,0.0,1.97549,3.69251565074452e-17,1.524629483287867,-3.69251565074452e-17,0.45345451824507665,-7.711342217663817e-17,0.6395865835915133,-7.461045123366663e-17,0.6425422154031922,-7.461045123366663e-17,0.6425422154031922,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,-4.652095014435181e-16,1.0560464361265112,-4.652095014435181e-16,1.0560464361265112,-2.2133007956680637,-2.1225319817124822e-16,-3.5139431630967164,-1.21250588150366e-15,15.0,150.0,120.0,2.247950280723581e-15
1779187179603624,0,0,10.5477,0,1.97549,4.483406200278655e-16,10.5477,8.397019364021047e-17,1.97549,13.5,13.5,13.5,2.407268056468354e-16,10.616550358647551,6.919939795665621e-16,10.616550358647551,0,0,0,0,6.634564351025607e-16,10.637134019771919,4.483406200278655e-16,10.5477,2.1511581507469517e-16,0.08943401977191812,2.1131433191949302e-16,10.637134019771919,-9.834898754707748e-16,1.2560464361265111,-6.669825131275814e-16,1.1161975815279406,-9.301003556743499e-16,1.2560464361265111,0.0,1.97549,6.355731784787931e-17,1.4517435913670171,-6.355731784787931e-17,0.52708992270384,-5.813430408180376e-17,0.6498523310553549,-5.488794309529082e-17,0.6528879771767186,-5.488794309529082e-17,0.6528879771767186,0.22247608830757568,0.22247608830757568,0.0,0.0,0.0,0.0,-6.669825131275816e-16,1.1161975815279406,-6.669825131275816e-16,1.1161975815279406,-2.283349040225354,-2.3675118976885196e-16,-3.49050334212883,-1.2364101258247198e-15,15.0,150.0,120.0,2.435414859341392e-15
